ID,nest_name,nest_status,tree_species,country,canton,elev_swiss_maps,coordX,coordY,municipality,location
194,Alterswil_Seliholz edge,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,756.2,7.251899433,46.80926149,Alterswil,Seliholz edge
195,Kalchstätten_Birche,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,867.1,7.300917942,46.7765523,Kalchstätten,Birche
196,Flamatt_Türrisgraben,nest gone,Fagus sylvatica (Beech),Switzerland,FR,611.7,7.310789789,46.88089199,Flamatt,Türrisgraben
197,Ueberstorf_Guldifeld,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,659.2,7.321451966,46.87654079,Ueberstorf,Guldifeld
198,St. Antoni_Menzishus top,nest gone,Abies alba (Silver fir),Switzerland,FR,715.2,7.270339792,46.83396419,St. Antoni,Menzishus top
199,Corserey_N larix,nest gone,Larix decidua (larch),Switzerland,FR,645.9,6.981405002,46.77672429,Corserey,N larix
200,Alterswil_Äschlenberg 16,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,757.3,7.262918314,46.785162390000004,Alterswil,Äschlenberg 16
201,Alterswil_Wolgiswil spruce,tree gone,Abies alba (Silver fir),Switzerland,FR,719.5,7.237087773,46.79368313,Alterswil,Wolgiswil spruce
202,Bulle_Clos aux Cerfs,NA,Picea abies (Norwegian Spruce),Switzerland,FR,713.3,7.071742201,46.59602401,Bulle,Clos aux Cerfs
203,Bulle_La Perause,nest gone,Larix decidua (larch),Switzerland,FR,861.8,7.031877525,46.60254489,Bulle,La Perause
204,Bulle_Mollenchins,nest gone,Abies alba (Silver fir),Switzerland,FR,908.8,7.010019452,46.60376883,Bulle,Mollenchins
205,Düdingen_Tiefmoos,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,581.7,7.166029218,46.84069792,Düdingen,Tiefmoos
206,Düdingen_Unter St. Wolfgangholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,649.9,7.179250433,46.83110374,Düdingen,Unter St. Wolfgangholz
207,Giffers_Obertswil,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,766.5,7.220428222,46.77095688,Giffers,Obertswil
208,Guggisberg_Brannele,nest gone,Abies alba (Silver fir),Switzerland,BE,1067.1,7.319587732,46.76553607,Guggisberg,Brannele
209,Heitenried_Hinter Schönfels,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,786.8,7.318561661,46.831858,Heitenried,Hinter Schönfels
210,Kalchstätten_Kalchstätten,present,Picea abies (Norwegian Spruce),Switzerland,BE,997.4,7.314249279,46.77565918,Kalchstätten,Kalchstätten
211,Mamishaus_Hausmattweid spruce,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,863.8,7.363654399,46.81003815,Mamishaus,Hausmattweid spruce
212,Riffenmatt_Dorfmatte,present,Abies alba (Silver fir),Switzerland,BE,945.3,7.337853333,46.78431825,Riffenmatt,Dorfmatte
213,Sales_Pra Barlatey,NA,Picea abies (Norwegian Spruce),Switzerland,FR,824.8,6.955388598,46.62657845,Sales,Pra Barlatey
214,Schwarzenburg_Zälg,tree gone,Abies alba (Silver fir),Switzerland,BE,856.7,7.356954297,46.81337978,Schwarzenburg,Zälg
215,St. Antoni_Bächlisbrunnen 16,nest gone,Abies alba (Silver fir),Switzerland,FR,783.8,7.266397111,46.81918832,St. Antoni,Bächlisbrunnen 16
216,St. Antoni_Ufem Berg,tree gone,Abies alba (Silver fir),Switzerland,FR,713.3,7.26972362,46.83224559,St. Antoni,Ufem Berg
217,Tafers_Brunnenberg,present,Abies alba (Silver fir),Switzerland,FR,735.1,7.240371924,46.8123004,Tafers,Brunnenberg
218,Tentlingen_ Vieille Rossmatta power line,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,701.5,7.181393599,46.76687226,Tentlingen, Vieille Rossmatta power line
219,Ueberstorf_Summerau new nest,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,778.8,7.329268572,46.85178451,Ueberstorf,Summerau new nest
220,Villarsel_new nest,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,701.5,7.176426794,46.76257907,Villarsel,new nest
221,Chavannes-sous-Orsonnens_La Pâle,NA,Picea abies (Norwegian Spruce),Switzerland,FR,651.4,6.992201094,46.72230788,Chavannes-sous-Orsonnens,La Pâle
222,Wünnewil_Mülital,nest gone,Abies alba (Silver fir),Switzerland,FR,637.5,7.270855663,46.86414474,Wünnewil,Mülital
223,Alterswil_Rüti 16,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,808,7.265893839,46.77617154,Alterswil,Rüti 16
224,Sangernboden_underi Burg,nest gone,Abies alba (Silver fir),Switzerland,BE,1099.5,7.355247137,46.71547236,Sangernboden,underi Burg
225,St. Ursen_Stöckholz,nest gone,Abies alba (Silver fir),Switzerland,FR,768,7.226351301,46.78613441,St. Ursen,Stöckholz
226,Le Mouret_Essert,present,Fagus sylvatica (Beech),Switzerland,FR,876,7.15410059,46.7410185,Le Mouret,Essert
227,Farvagny_Fôret de Montbau,NA,Abies alba (Silver fir),Switzerland,FR,801.5,7.057909373,46.71611497,Farvagny,Fôret de Montbau
228,Treyvaux_Kiesgrube,NA,Fagus sylvatica (Beech),Switzerland,FR,741,7.1227639720000004,46.72796288,Treyvaux,Kiesgrube
229,Ueberstorf_Banholz edge,nest gone,Fagus sylvatica (Beech),Switzerland,FR,649.5,7.296380333,46.86792162,Ueberstorf,Banholz edge
230,Altavilla_N,NA,Picea abies (Norwegian Spruce),Switzerland,FR,525,7.146423392,46.93349008,Altavilla,N
231,Schmitten Bunziwil Fraxinus,tree gone,Fraxinus sp (Ash),Switzerland,FR,643.6,7.263684269,46.85537249,Schmitten Bunziwil Fraxinus,NA
232,St.Sylvester_Unterbbuech NEW,tree gone,Fagus sylvatica (Beech),Switzerland,FR,714.9,7.202379568,46.75482791,St.Sylvester,Unterbbuech NEW
237,Riedstätt_Eigen,nest gone,Abies alba (Silver fir),Switzerland,BE,864.6,7.326577228,46.79263656,Riedstätt,Eigen
238,Bösingen_Grenchen,nest gone,Fagus sylvatica (Beech),Switzerland,FR,569.6,7.251675079,46.8892441,Bösingen,Grenchen
239,Schwarzenburg_Schönentannen,nest gone,Abies alba (Silver fir),Switzerland,BE,759.5,7.362030209,46.82357026,Schwarzenburg,Schönentannen
240,Plaffeien_Hohliebi_17,nest gone,Abies alba (Silver fir),Switzerland,FR,951.9,7.286905108,46.72392346,Plaffeien,Hohliebi
241,Wünnewil_Staffels_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,564.5,7.267515313,46.88486638,Wünnewil,Staffels
242,Kalchstätten_Kirchhalten,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,1078.6,7.319837401,46.77256219,Kalchstätten,Kirchhalten
243,Guggisberg_Laubbachgraben,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,860.8,7.315997395,46.75268374,Guggisberg,Laubbachgraben
245,Kalchstätten_Herrenmatt_17,nest gone,Quercus robur (English Oak),Switzerland,BE,838,7.300974315,46.76434444,Kalchstätten,Herrenmatt
246,Guggisberg_Muelere,nest gone,Fraxinus sp (Ash),Switzerland,BE,1083,7.328072631,46.76850856,Guggisberg,Muelere
247,Bösingen_Frieseneit,nest gone,Quercus robur (English Oak),Switzerland,FR,623.8,7.240373733,46.87117398,Bösingen,Frieseneit
248,Düdingen_Tiefmoos_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,578.6,7.165984832,46.84083829,Düdingen,Tiefmoos
249,Ueberstorf_Mischlere_beech ,present,Fagus sylvatica (Beech),Switzerland,FR,709.6,7.302329116,46.85224274,Ueberstorf,Mischlere
250,Ueberstorf_Wolfgraben,nest gone,Quercus robur (English Oak),Switzerland,FR,604.4,7.308344688,46.87601238,Ueberstorf,Wolfgraben
251,St. Ursen_Neumatt_17,nest gone,Abies alba (Silver fir),Switzerland,FR,657.1,7.213414075,46.80115264,St. Ursen,Neumatt
252,Riedstätt_Mittlisried_17,nest gone,Abies alba (Silver fir),Switzerland,BE,998.6,7.321146258,46.77937515,Riedstätt,Mittlisried
253,Rechthalten_Moosholz_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,880,7.246589153,46.75947285,Rechthalten,Moosholz
254,Liebistorf_Allmend_17,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,526,7.192176567,46.91628152,Liebistorf,Allmend
255,Schmitten_Fillistorf_17,present,Fagus sylvatica (Beech),Switzerland,FR,635.8,7.235591867,46.86019462,Schmitten,Fillistorf
256,Le Mouret_Zenauva,nest gone,Fraxinus sp (Ash),Switzerland,FR,791.2,7.179941599,46.734669770000004,Le Mouret,Zenauva
257,St. Sylvester_Tschüpru_17,nest gone,Quercus robur (English Oak),Switzerland,FR,778.2,7.217085642,46.74725209,St. Sylvester,Tschüpru
258,Düdingen_Balliswil_lower,nest gone,Fagus sylvatica (Beech),Switzerland,FR,608.2,7.172960507,46.825298600000004,Düdingen,Balliswil
259,Cordast_Bulliardholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,644.2,7.157726066,46.877457389999996,Cordast,Bulliardholz
260,Kleingurmels_Under Gruenenburg,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,547.3,7.198276255,46.88634818,Kleingurmels,Under Gruenenburg
261,Wünnewil_Golf_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,588.4,7.295199935,46.87494482,Wünnewil,Golf
262,Wünnewil_Zehnthus_17,nest gone,Fraxinus sp (Ash),Switzerland,FR,577,7.286374877,46.88896786,Wünnewil,Zehnthus
263,Marly_Bois_des_Rittes,nest gone,Fagus sylvatica (Beech),Switzerland,FR,635.4,7.160510359,46.78453154,Marly,Bois
264,Marly_Le_Claru,nest gone,Quercus robur (English Oak),Switzerland,FR,683.1,7.16940323,46.7837184,Marly,Le
265,Ueberstorf_Cholholz_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,671.1,7.348154518,46.87398062,Ueberstorf,Cholholz
266,Düdingen_Räsch,nest gone,Quercus robur (English Oak),Switzerland,FR,582.8,7.162893574,46.83754351,Düdingen,Räsch
267,Schwarzenburg_Zälg_17,nest gone,Abies alba (Silver fir),Switzerland,BE,857.2,7.355883466,46.81263562,Schwarzenburg,Zälg
268,Bourguillon_Bürglenholz,nest gone,Abies alba (Silver fir),Switzerland,FR,680.9,7.185547622,46.80124531,Bourguillon,Bürglenholz
269,Pierrafortscha_Brünisberg,nest gone,Quercus robur (English Oak),Switzerland,FR,720,7.188133193,46.79344113,Pierrafortscha,Brünisberg
270,Marly_Les_Fontanettes,nest gone,Fagus sylvatica (Beech),Switzerland,FR,674.7,7.157756215,46.76911408,Marly,Les
271,Villarsel_Nesslerabach,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,688.2,7.189959627,46.75962768,Villarsel,Nesslerabach
272,Rechthalten_Saga,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,891.4,7.255636597,46.76135207,Rechthalten,Saga
273,Alterswil_Weiermattenmoos_17,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,806.9,7.285095015,46.7942133,Alterswil,Weiermattenmoos
274,Schwarzenburg_Kehr,tree gone,Fagus sylvatica (Beech),Switzerland,BE,838,7.360539754,46.81815767,Schwarzenburg,Kehr
275,Heitenried_Hinter Schönfels_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,786.9,7.318523784,46.83161865,Heitenried,Hinter Schönfels
276,Tafers_Brunnenberg_farm,present,Abies alba (Silver fir),Switzerland,FR,734.7,7.24400391,46.81385992,Tafers,Brunnenberg
277,St. Antoni_Bächlisbrunnen_17,present,Picea abies (Norwegian Spruce),Switzerland,FR,749.8,7.266370978,46.82032029,St. Antoni,Bächlisbrunnen
278,Alterswil_Tolgli_17,nest gone,Abies alba (Silver fir),Switzerland,FR,749.3,7.24975646,46.79985091,Alterswil,Tolgli
279,Alterswil_Punt_17,nest gone,Fraxinus sp (Ash),Switzerland,FR,781.6,7.28127862,46.78878563,Alterswil,Punt
280,Brünisried_Grabersland,nest gone,Quercus robur (English Oak),Switzerland,FR,919.7,7.275853415,46.75917127,Brünisried,Grabersland
281,Heitenried_Schinelhus,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,790.1,7.302216957,46.8157963,Heitenried,Schinelhus
282,Giffers_Moosmatta_17,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,847,7.23008058,46.75241598,Giffers,Moosmatta
283,Fribourg_Grandfey,tree gone,Fagus sylvatica (Beech),Switzerland,FR,556.7,7.16948822,46.8234426,Fribourg,Grandfey
284,St. Sylvester_Matta,nest gone,Fagus sylvatica (Beech),Switzerland,FR,761.2,7.214893832,46.74837021,St. Sylvester,Matta
285,Tentlingen_Vieille_Rossmatta_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,677.4,7.176514843,46.76758321,Tentlingen,Vieille
286,Flamatt_Eichholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,624.2,7.343025673,46.90418783,Flamatt,Eichholz
287,Milken_Kriesbaumen,active,Abies alba (Silver fir),Switzerland,BE,922.7,7.34576797,46.78295263,Milken,Kriesbaumen
288,Riffenmatt_Chrache,nest gone,Abies alba (Silver fir),Switzerland,BE,1053.2,7.353274741,46.78055041,Riffenmatt,Chrache
289,Fillistorf_Friseneithubel,nest gone,Fraxinus sp (Ash),Switzerland,FR,626.7,7.229080546,46.86461394,Fillistorf,Friseneithubel
290,Düdingen_Galmis,nest gone,Quercus robur (English Oak),Switzerland,FR,625.1,7.209464949,46.85936275,Düdingen,Galmis
291,Rüschegg_Gambach,nest gone,Fagus sylvatica (Beech),Switzerland,BE,958.2,7.370437873,46.77719478,Rüschegg,Gambach
292,Riffenmatt_Schluechtli_17,nest gone,Quercus robur (English Oak),Switzerland,BE,1051.5,7.357643333,46.7712362,Riffenmatt,Schluechtli
293,Ueberstorf_Niedermettlen_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,671.7,7.325438969,46.86903,Ueberstorf,Niedermettlen
294,Ueberstorf_Hundsflueh_17,present,Fagus sylvatica (Beech),Switzerland,FR,654.2,7.349235076,46.87918878,Ueberstorf,Hundsflueh
295,Zumholz_Brand_17,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,825.4,7.288776073,46.75884399,Zumholz,Brand
296,Ueberstorf_Oberholzwald_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,765.5,7.341523583,46.8575574,Ueberstorf,Oberholzwald
297,Lanzenhäusern_Buttnigen,nest gone,Abies alba (Silver fir),Switzerland,BE,630.3,7.372929301,46.83887402,Lanzenhäusern,Buttnigen
298,Schmitten_Lanthen_oak,nest gone,Quercus robur (English Oak),Switzerland,FR,635,7.255037061,46.84685639,Schmitten,Lanthen
299,Schmitten_Bunziwil_beehive,nest gone,Fagus sylvatica (Beech),Switzerland,FR,640.9,7.263354983,46.85510491,Schmitten,Bunziwil
300,Schmitten_Bunziwil_corner,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,635.7,7.265079868,46.85486465,Schmitten,Bunziwil
301,Schwarzenburg_Chilchermatt_17,tree gone,Abies alba (Silver fir),Switzerland,BE,837.5,7.354136756,46.80995482,Schwarzenburg,Chilchermatt
302,Mamishaus_Dunti_17,nest gone,Abies alba (Silver fir),Switzerland,BE,846.4,7.370359134,46.80928593,Mamishaus,Dunti
303,Flamatt_Sensebrücke,nest gone,Fagus sylvatica (Beech),Switzerland,FR,554.3,7.294067042,46.89179437,Flamatt,Sensebrücke
304,Ueberstorf_Mischlere_17,present,Fagus sylvatica (Beech),Switzerland,FR,691,7.302263148,46.85263248,Ueberstorf,Mischlere
305,Ueberstorf_Ledeu_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,638.8,7.298363992,46.85948401,Ueberstorf,Ledeu
306,Heitenried_Lengmoos,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,729.9,7.297881583,46.83715444,Heitenried,Lengmoos
307,Bösingen_Waldheim_N,present,Fagus sylvatica (Beech),Switzerland,FR,519.7,7.258055972,46.89382191,Bösingen,Waldheim
308,Alterswil_Aeschlenberg_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,749.6,7.261138652,46.78945828,Alterswil,Aeschlenberg
309,Düdingen_Chiemiwald,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,581.7,7.168568553,46.83967848,Düdingen,Chiemiwald
310,Schmitten_Hohi Zelg,nest gone,Fagus sylvatica (Beech),Switzerland,FR,679.3,7.231458935,46.83317743,Schmitten,Hohi Zelg
311,Mamishaus_Rümlisberg_17,nest gone,Abies alba (Silver fir),Switzerland,BE,868.6,7.371085026,46.80432995,Mamishaus,Rümlisberg
312,Mamishaus_Lehn,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,793.3,7.379093469,46.80783135,Mamishaus,Lehn
313,Schmitten_Lanthenholz_17,active,Abies alba (Silver fir),Switzerland,FR,690.8,7.248476836,46.84286489,Schmitten,Lanthenholz
314,Rüschegg_Bärenwart,NA,Fagus sylvatica (Beech),Switzerland,BE,871.4,7.38325604,46.78524662,Rüschegg,Bärenwart
315,Riggisberg_Oberi Holzweid,nest gone,Fraxinus sp (Ash),Switzerland,BE,780.5,7.438937596,46.81352132,Riggisberg,Oberi Holzweid
316,Heitenried_Tannenholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,697.6,7.286790735,46.82960885,Heitenried,Tannenholz
317,Fribourg_Ste.Croix_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,604.1,7.156621669,46.79831478,Fribourg,Ste.Croix
318,Heitenried_Tannenholz_W,nest gone,Fagus sylvatica (Beech),Switzerland,FR,720.6,7.284094995,46.82817942,Heitenried,Tannenholz
319,Bösingen_Gertholz_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,557,7.248259172,46.8913078,Bösingen,Gertholz
320,Flamatt_Zehnthus_E,nest gone,Fraxinus sp (Ash),Switzerland,FR,592.8,7.287944219,46.88883473,Flamatt,Zehnthus
321,Guggisberg_Willmesacher_17,nest gone,Abies alba (Silver fir),Switzerland,BE,978.3,7.320369513,46.76945781,Guggisberg,Willmesacher
322,Flamatt_railroad,active,Fagus sylvatica (Beech),Switzerland,FR,581.7,7.31408181,46.88812907,Flamatt,railroad
323,Schwarzenburg_Chilchermatt_S,tree gone,Abies alba (Silver fir),Switzerland,BE,872,7.353307137,46.80914915,Schwarzenburg,Chilchermatt
324,St. Antoni_Stockera,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,836.4,7.274180895,46.80577685,St. Antoni,Stockera
325,Kalchstätten_Chlyni Heid_17,active,Abies alba (Silver fir),Switzerland,BE,933.4,7.305857159,46.78024528,Kalchstätten,Chlyni Heid
326,Guggisberg_Underbalm_17,nest gone,Abies alba (Silver fir),Switzerland,BE,1035.7,7.344300061,46.75098763,Guggisberg,Underbalm
327,Mamishaus_Hausmattweid_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,867.5,7.36355661,46.80985509,Mamishaus,Hausmattweid
328,Mamishaus_Hintermutten,nest gone,Abies alba (Silver fir),Switzerland,BE,828.9,7.367567195,46.81047696,Mamishaus,Hintermutten
329,Lanzenhäusern_Finel_17,nest gone,Abies alba (Silver fir),Switzerland,BE,721.8,7.348172715,46.85043977,Lanzenhäusern,Finel
330,Elisried_Höhi,present,Fagus sylvatica (Beech),Switzerland,BE,855,7.384056278,46.82160768,Elisried,Höhi
331,Le Mouret_Praroman,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,721.6,7.190001756,46.75210971,Le Mouret,Praroman
332,St. Antoni_Menzishus_W,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,659,7.260960624,46.83411427,St. Antoni,Menzishus
333,Alterswil_Chleholz_17,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,870.1,7.286560791,46.78414821,Alterswil,Chleholz
334,St. Sylvester_Chrachen,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,807.3,7.23538698,46.73595671,St. Sylvester,Chrachen
335,Rechthalten_Sonnenberg,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,847.1,7.227557526,46.76054873,Rechthalten,Sonnenberg
336,Alterswil_Baletswil_treeline,nest gone,Fraxinus sp (Ash),Switzerland,FR,793.1,7.242519178,46.781601,Alterswil,Baletswil
337,Wünnewil_Nussbaumen_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,542.5,7.273036433,46.88906458,Wünnewil,Nussbaumen
338,Giffers_Poplera,present,Fagus sylvatica (Beech),Switzerland,FR,706.7,7.20341537,46.76004402,Giffers,Poplera
339,Villarsel_Nesslerabach_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,704.4,7.189557457,46.7595978,Villarsel,Nesslerabach
340,Praroman_Chechin,nest gone,Fagus sylvatica (Beech),Switzerland,FR,685.5,7.18965018,46.75661659,Praroman,Chechin
341,St. Sylvester_Gomma,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,780.3,7.20123835,46.74997227,St. Sylvester,Gomma
342,Le Mouret_Montrévaz,nest gone,Fagus sylvatica (Beech),Switzerland,FR,840.2,7.178911218,46.72973607,Le Mouret,Montrévaz
343,Schmitten_Lanthen_spruce,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,632.3,7.257263788,46.84721917,Schmitten,Lanthen
344,Heitenried_Winterlingen_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,749.8,7.289983582,46.82442578,Heitenried,Winterlingen
345,St. Antoni_Menzihus_E,nest gone,Abies alba (Silver fir),Switzerland,FR,717.2,7.273679376,46.83405312,St. Antoni,Menzihus
346,Schwarzsee_Röhrli,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,1023.2,7.296550786,46.68419929,Schwarzsee,Röhrli
347,Düdingen_St. Wolfgangholz_17,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,632.5,7.183730165,46.83229923,Düdingen,St. Wolfgangholz
348,Milken_Milkeholz_17,nest gone,Abies alba (Silver fir),Switzerland,BE,870.9,7.352549838,46.79489074,Milken,Milkeholz
349,Brünisried_Brüggla,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,830,7.276341272,46.77029111,Brünisried,Brüggla
350,Tafers_Brunnenbergrain_17,nest gone,Abies alba (Silver fir),Switzerland,FR,716.5,7.222755183,46.81159459,Tafers,Brunnenbergrain
351,Boltigen_Steiniwald,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,883.6,7.3811662,46.62584514,Boltigen,Steiniwald
352,Pierrafortscha_Bois de Morvin_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,764.5,7.191669225,46.78251454,Pierrafortscha,Bois de Morvin
353,Guggisberg_Flöschachere,nest gone,Abies alba (Silver fir),Switzerland,BE,977.5,7.314826274,46.76398349,Guggisberg,Flöschachere
354,Schwarzenburg_Gäu,present,Picea abies (Norwegian Spruce),Switzerland,BE,873.9,7.331311304,46.79939762,Schwarzenburg,Gäu
355,Schwarzenburg_Eigen_17,nest gone,Abies alba (Silver fir),Switzerland,BE,891.7,7.32598161,46.79380773,Schwarzenburg,Eigen
356,Schwarzenburg_Chilchermatt_W,nest gone,Abies alba (Silver fir),Switzerland,BE,836.1,7.351406602,46.81031548,Schwarzenburg,Chilchermatt
357,Plaffeien_Jostrüti,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,909,7.289000824,46.72673014,Plaffeien,Jostrüti
358,Oberschrot_Allmetsried,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,930.7,7.271863076,46.73119118,Oberschrot,Allmetsried
359,Zumholz_treeline,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,896,7.28649682,46.75313689,Zumholz,treeline
360,Brünisried_Grabersland_17,nest gone,Fagus sylvatica (Beech),Switzerland,FR,878.3,7.276409063,46.7571537,Brünisried,Grabersland
361,Alterswil_Wolgiswil_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,720.2,7.236177159,46.7933015,Alterswil,Wolgiswil
362,St. Antoni_Steinberg_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,813.3,7.282303185,46.81776017,St. Antoni,Steinberg
363,Bösingen_Frieseneit_pinus,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,633.6,7.240327356,46.8729396,Bösingen,Frieseneit
364,St. Sylvester_Goleta,nest gone,Fagus sylvatica (Beech),Switzerland,FR,742.1,7.204352383,46.75176025,St. Sylvester,Goleta
365,Cordast_Grand_bois,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,620,7.158832062,46.86509934,Cordast,Grand
366,Wünnewil_Mühle,nest gone,Quercus robur (English Oak),Switzerland,FR,577.9,7.288640827,46.87391258,Wünnewil,Mühle
367,Guggisberg_Brannele_17,nest gone,Abies alba (Silver fir),Switzerland,BE,1070.1,7.320548764,46.76562207,Guggisberg,Brannele
368,Aeckenmatt_Mühle_17,tree gone,Abies alba (Silver fir),Switzerland,BE,673.8,7.360870047,46.85385148,Aeckenmatt,Mühle
369,Bösingen_Risau,present,Pinus sylvestris (Scots pine),Switzerland,BE,504.3,7.216284118,46.90258945,Bösingen,Risau
370,Bösingen_Riederberg,nest gone,Quercus robur (English Oak),Switzerland,FR,554.9,7.220953637,46.87973565,Bösingen,Riederberg
371,Rechthalten_Nümatt,nest gone,Quercus robur (English Oak),Switzerland,FR,812.2,7.227743079,46.76600672,Rechthalten,Nümatt
372,Villarsel_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,690.9,7.174575391,46.76391193,Villarsel,NA
373,Plaffeien_Jostrüti_17,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,886.7,7.288797497,46.7276622,Plaffeien,Jostrüti
374,Rechthalten_Moosholz_W,present,Picea abies (Norwegian Spruce),Switzerland,FR,906,7.246778901,46.75836838,Rechthalten,Moosholz
375,Bösingen_Bollholz,nest gone,Pseudotsuga menziesii (Douglas fir),Switzerland,BE,524.8,7.218880541,46.9037521,Bösingen,Bollholz
376,Marly_Les_Fontanettes_17,present,Picea abies (Norwegian Spruce),Switzerland,FR,644.1,7.158493986,46.77001452,Marly,Les
377,Le Mouret_Le Grâbo,nest gone,Quercus robur (English Oak),Switzerland,FR,734.7,7.186518589,46.74895807,Le Mouret,Le Grâbo
378,Rüschegg_Gambach_W,nest gone,Fagus sylvatica (Beech),Switzerland,BE,965,7.369727775,46.77760584,Rüschegg,Gambach
379,Tentlingen_Vieille Rossmatta_buzz,nest gone,Fagus sylvatica (Beech),Switzerland,FR,NA,7.177377286,46.76724116,Tentlingen,Vieille Rossmatta
380,Alterswil_Kütt,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,745.5,7.271397099,46.78184757,Alterswil,Kütt
381,Bourguillon_Gottéron_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,602.3,7.175466994,46.80202054,Bourguillon,Gottéron
382,Bundtels_Galmisberg_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,624.3,7.220010725,46.86263988,Bundtels,Galmisberg
383,Tentlingen_Bärg_18,present,Fagus sylvatica (Beech),Switzerland,FR,721.6,7.195605393,46.7747309,Tentlingen,Bärg
384,Plaffeien_Vorsessli,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,840.3,7.299098524,46.72749704,Plaffeien,Vorsessli
385,Brünisried_Brüggla_18,nest gone,Fraxinus sp (Ash),Switzerland,FR,809.5,7.277022793,46.77136392,Brünisried,Brüggla
386,Gurmels_Kleinbösingen_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,520.2,7.204217275,46.88945115,Gurmels,Kleinbösingen
387,Düdingen_Räsch_18,present,Fagus sylvatica (Beech),Switzerland,FR,554.6,7.158620403,46.83253666,Düdingen,Räsch
